"pollscore","pct","pollster","answer","end_date","sample_size","transparency_score"
0.3,57,"Public Opinion Strategies","Trump","6/13/24",500,3
-0.9,39,"Ipsos","Biden","6/12/24",930,9.5
-0.9,41,"Ipsos","Trump","6/12/24",930,9.5
-0.9,34,"Ipsos","Biden","6/12/24",1119,9.5
-0.9,36,"Ipsos","Trump","6/12/24",1119,9.5
-0.9,32,"Ipsos","Biden","6/12/24",1119,9.5
-0.9,33,"Ipsos","Trump","6/12/24",1119,9.5
-0.9,10,"Ipsos","Kennedy","6/12/24",1119,9.5
-0.9,37,"Ipsos","Biden","6/12/24",930,9.5
-0.9,38,"Ipsos","Trump","6/12/24",930,9.5
-0.9,10,"Ipsos","Kennedy","6/12/24",930,9.5
0.3,41,"co/efficient","Biden","6/12/24",851,5
0.3,41,"co/efficient","Trump","6/12/24",851,5
0.3,7,"co/efficient","Kennedy","6/12/24",851,5
0.4,41,"Redfield & Wilton Strategies","Biden","6/12/24",1141,9
0.4,40,"Redfield & Wilton Strategies","Trump","6/12/24",1141,9
0.4,7,"Redfield & Wilton Strategies","Kennedy","6/12/24",1141,9
-0.8,48,"Echelon Insights","Biden","6/12/24",1013,9
-0.8,47,"Echelon Insights","Trump","6/12/24",1013,9
-0.8,42,"Echelon Insights","Biden","6/12/24",1013,9
-0.8,43,"Echelon Insights","Trump","6/12/24",1013,9
-0.8,7,"Echelon Insights","Kennedy","6/12/24",1013,9
-0.8,2,"Echelon Insights","Stein","6/12/24",1013,9
-0.8,2,"Echelon Insights","West","6/12/24",1013,9
-0.3,43,"Morning Consult","Biden","6/12/24",4000,3
-0.3,44,"Morning Consult","Trump","6/12/24",4000,3
-0.9,49,"Marist","Biden","6/12/24",1184,7
-0.9,49,"Marist","Trump","6/12/24",1184,7
-0.9,41,"Marist","Biden","6/12/24",1184,7
-0.9,42,"Marist","Trump","6/12/24",1184,7
-0.9,11,"Marist","Kennedy","6/12/24",1184,7
-0.9,3,"Marist","West","6/12/24",1184,7
-0.9,1,"Marist","Stein","6/12/24",1184,7
-0.9,1,"Marist","Oliver","6/12/24",1184,7
-1.1,40,"YouGov","Biden","6/11/24",1399,9
-1.1,42,"YouGov","Trump","6/11/24",1399,9
-1.1,3,"YouGov","Kennedy","6/11/24",1399,9
-1.1,1,"YouGov","West","6/11/24",1399,9
-1.1,1,"YouGov","Stein","6/11/24",1399,9
1.6,37,"McLaughlin","Biden","6/11/24",600,4
1.6,41,"McLaughlin","Trump","6/11/24",600,4
1.6,7,"McLaughlin","Kennedy","6/11/24",600,4
1.6,2,"McLaughlin","West","6/11/24",600,4
1.6,2,"McLaughlin","Stein","6/11/24",600,4
1.6,0.6,"McLaughlin","Oliver","6/11/24",600,4
1.6,39,"McLaughlin","Biden","6/11/24",600,4
1.6,44,"McLaughlin","Trump","6/11/24",600,4
1.6,5,"McLaughlin","Stein","6/11/24",600,4
1.6,1,"McLaughlin","Oliver","6/11/24",600,4
1.6,45,"McLaughlin","Biden","6/11/24",600,4
1.6,47,"McLaughlin","Trump","6/11/24",600,4
-0.3,43,"Morning Consult","Biden","6/11/24",4000,3
-0.3,44,"Morning Consult","Trump","6/11/24",4000,3
-0.2,45,"Civiqs","Biden","6/11/24",1140,8
-0.2,45,"Civiqs","Trump","6/11/24",1140,8
0.4,38,"Redfield & Wilton Strategies","Biden","6/11/24",430,9
0.4,40,"Redfield & Wilton Strategies","Trump","6/11/24",430,9
0.4,6,"Redfield & Wilton Strategies","Kennedy","6/11/24",430,9
0.4,0,"Redfield & Wilton Strategies","Oliver","6/11/24",430,9
0.4,1,"Redfield & Wilton Strategies","Stein","6/11/24",430,9
0.4,37,"Redfield & Wilton Strategies","Biden","6/11/24",432,9
0.4,43,"Redfield & Wilton Strategies","Trump","6/11/24",432,9
0.4,7,"Redfield & Wilton Strategies","Kennedy","6/11/24",432,9
0.4,1,"Redfield & Wilton Strategies","Oliver","6/11/24",432,9
0.4,1,"Redfield & Wilton Strategies","Stein","6/11/24",432,9
0.4,39,"Redfield & Wilton Strategies","Biden","6/11/24",471,9
0.4,44,"Redfield & Wilton Strategies","Trump","6/11/24",471,9
0.4,6,"Redfield & Wilton Strategies","Kennedy","6/11/24",471,9
0.4,0,"Redfield & Wilton Strategies","Oliver","6/11/24",471,9
0.4,0,"Redfield & Wilton Strategies","Stein","6/11/24",471,9
0.4,36,"Redfield & Wilton Strategies","Biden","6/11/24",594,9
0.4,37,"Redfield & Wilton Strategies","Trump","6/11/24",594,9
0.4,8,"Redfield & Wilton Strategies","Kennedy","6/11/24",594,9
0.4,1,"Redfield & Wilton Strategies","Oliver","6/11/24",594,9
0.4,1,"Redfield & Wilton Strategies","Stein","6/11/24",594,9
0.4,40,"Redfield & Wilton Strategies","Biden","6/11/24",534,9
0.4,43,"Redfield & Wilton Strategies","Trump","6/11/24",534,9
0.4,7,"Redfield & Wilton Strategies","Kennedy","6/11/24",534,9
0.4,0,"Redfield & Wilton Strategies","Oliver","6/11/24",534,9
0.4,1,"Redfield & Wilton Strategies","Stein","6/11/24",534,9
0.4,42,"Redfield & Wilton Strategies","Biden","6/11/24",456,9
0.4,44,"Redfield & Wilton Strategies","Trump","6/11/24",456,9
0.4,5,"Redfield & Wilton Strategies","Kennedy","6/11/24",456,9
0.4,0,"Redfield & Wilton Strategies","Oliver","6/11/24",456,9
0.4,1,"Redfield & Wilton Strategies","Stein","6/11/24",456,9
0.2,44,"Spry Strategies","Biden","6/11/24",600,4
0.2,48,"Spry Strategies","Trump","6/11/24",600,4
0.2,37,"Spry Strategies","Biden","6/11/24",600,4
0.2,45,"Spry Strategies","Trump","6/11/24",600,4
0.2,8,"Spry Strategies","Kennedy","6/11/24",600,4
-0.3,43,"Morning Consult","Biden","6/10/24",4000,3
-0.3,44,"Morning Consult","Trump","6/10/24",4000,3
-0.2,30,"SSRS","Biden","6/10/24",1031,10
-0.2,33,"SSRS","Trump","6/10/24",1031,10
-0.2,10,"SSRS","Kennedy","6/10/24",1031,10
0.2,44,"J.L. Partners","Biden","6/10/24",500,6
0.2,44,"J.L. Partners","Trump","6/10/24",500,6
0.2,5,"J.L. Partners","Kennedy","6/10/24",500,6
0.2,0,"J.L. Partners","West","6/10/24",500,6
0.2,0,"J.L. Partners","Stein","6/10/24",500,6
-0.3,44,"Morning Consult","Biden","6/9/24",10260,3
-0.3,43,"Morning Consult","Trump","6/9/24",10260,3
1.7,33.7,"Big Village","Biden","6/9/24",2026,9
1.7,36.4,"Big Village","Trump","6/9/24",2026,9
1.7,9.7,"Big Village","Kennedy","6/9/24",2026,9
1.7,1.5,"Big Village","West","6/9/24",2026,9
1.7,38.7,"Big Village","Biden","6/9/24",1625,9
1.7,40.3,"Big Village","Trump","6/9/24",1625,9
1.7,8.3,"Big Village","Kennedy","6/9/24",1625,9
1.7,1.5,"Big Village","West","6/9/24",1625,9
1.7,42.5,"Big Village","Biden","6/9/24",1423,9
1.7,42.2,"Big Village","Trump","6/9/24",1423,9
1.7,7.4,"Big Village","Kennedy","6/9/24",1423,9
1.7,1.4,"Big Village","West","6/9/24",1423,9
0.1,36,"The Tyson Group","Biden","6/9/24",1050,3.5
0.1,46,"The Tyson Group","Trump","6/9/24",1050,3.5
-1.1,34,"YouGov","Biden","6/9/24",1200,9
-1.1,43,"YouGov","Trump","6/9/24",1200,9
-1.1,8,"YouGov","Kennedy","6/9/24",1200,9
-1.1,2,"YouGov","Stein","6/9/24",1200,9
-1.1,2,"YouGov","West","6/9/24",1200,9
-1.1,0,"YouGov","Oliver","6/9/24",1200,9
-1.1,39,"YouGov","Biden","6/9/24",1200,9
-1.1,46,"YouGov","Trump","6/9/24",1200,9
-0.3,44,"Morning Consult","Biden","6/8/24",4000,3
-0.3,44,"Morning Consult","Trump","6/8/24",4000,3
-1.1,49,"YouGov","Biden","6/7/24",1359,9
-1.1,50,"YouGov","Trump","6/7/24",1359,9
-0.3,43,"Morning Consult","Biden","6/7/24",4000,3
-0.3,44,"Morning Consult","Trump","6/7/24",4000,3
-0.1,25,"HarrisX","Biden","6/7/24",857,6
-0.1,57,"HarrisX","Trump","6/7/24",857,6
-0.1,20,"HarrisX","Biden","6/7/24",857,6
-0.1,49,"HarrisX","Trump","6/7/24",857,6
-0.1,20,"HarrisX","Kennedy","6/7/24",857,6
-0.3,43,"Morning Consult","Biden","6/6/24",4000,3
-0.3,44,"Morning Consult","Trump","6/6/24",4000,3
-1.1,44.5,"Cygnal","Biden","6/6/24",1500,4
-1.1,46.5,"Cygnal","Trump","6/6/24",1500,4
-1.1,38.4,"Cygnal","Biden","6/6/24",1500,4
-1.1,41.2,"Cygnal","Trump","6/6/24",1500,4
-1.1,8.4,"Cygnal","Kennedy","6/6/24",1500,4
-1.1,1.8,"Cygnal","Stein","6/6/24",1500,4
-1.1,2.3,"Cygnal","West","6/6/24",1500,4
-1.1,46,"YouGov","Biden","6/6/24",1239,9
-1.1,44,"YouGov","Trump","6/6/24",1239,9
-1.1,42,"YouGov","Biden","6/6/24",1239,9
-1.1,43,"YouGov","Trump","6/6/24",1239,9
-0.9,41,"Marist","Biden","6/6/24",1137,7
-0.9,48,"Marist","Trump","6/6/24",1137,7
-0.9,5,"Marist","Kennedy","6/6/24",1137,7
-0.9,0,"Marist","West","6/6/24",1137,7
-0.9,1,"Marist","Stein","6/6/24",1137,7
-0.9,1,"Marist","Oliver","6/6/24",1137,7
-0.9,45,"Marist","Biden","6/6/24",1181,7
-0.9,47,"Marist","Trump","6/6/24",1181,7
-0.9,3,"Marist","Kennedy","6/6/24",1181,7
-0.9,1,"Marist","West","6/6/24",1181,7
-0.9,1,"Marist","Stein","6/6/24",1181,7
-0.9,0,"Marist","Oliver","6/6/24",1181,7
-0.4,42,"RMG Research","Biden","6/6/24",3000,5
-0.4,43,"RMG Research","Trump","6/6/24",3000,5
-1.1,50.2,"Emerson","Biden","6/5/24",1000,7
-1.1,49.8,"Emerson","Trump","6/5/24",1000,7
-1.1,38.4,"Emerson","Biden","6/5/24",1000,7
-1.1,44.4,"Emerson","Trump","6/5/24",1000,7
-1.1,5.9,"Emerson","Kennedy","6/5/24",1000,7
-1.1,1,"Emerson","West","6/5/24",1000,7
-1.1,1.2,"Emerson","Stein","6/5/24",1000,7
-1.1,44.5,"Mason-Dixon","Biden","6/5/24",800,6
-1.1,40.6,"Mason-Dixon","Trump","6/5/24",800,6
-1.1,6.4,"Mason-Dixon","Kennedy","6/5/24",800,6
-0.3,43,"Morning Consult","Biden","6/5/24",4000,3
-0.3,44,"Morning Consult","Trump","6/5/24",4000,3
-0.1,36,"Fabrizio","Biden","6/5/24",500,6
-0.1,54,"Fabrizio","Trump","6/5/24",500,6
-0.5,34,"Global Strategy Group","Biden","6/5/24",600,1
-0.5,42,"Global Strategy Group","Trump","6/5/24",600,1
-0.9,28,"Kaplan Strategies","Biden","6/4/24",464,4.5
-0.9,55,"Kaplan Strategies","Trump","6/4/24",464,4.5
-0.9,2,"Kaplan Strategies","Stein","6/4/24",464,4.5
-1.1,42,"YouGov","Biden","6/4/24",1566,9
-1.1,42,"YouGov","Trump","6/4/24",1566,9
-1.1,3,"YouGov","Kennedy","6/4/24",1566,9
-1.1,1,"YouGov","West","6/4/24",1566,9
-1.1,1,"YouGov","Stein","6/4/24",1566,9
-0.3,43,"Morning Consult","Biden","6/4/24",4000,3
-0.3,44,"Morning Consult","Trump","6/4/24",4000,3
-0.3,37,"Fabrizio/Impact","Biden","6/4/24",600,2
-0.3,45,"Fabrizio/Impact","Trump","6/4/24",600,2
-0.3,11,"Fabrizio/Impact","Kennedy","6/4/24",600,2
-0.3,3,"Fabrizio/Impact","Stein","6/4/24",600,2
-0.3,0,"Fabrizio/Impact","Oliver","6/4/24",600,2
-0.3,44,"Fabrizio/Impact","Biden","6/4/24",600,2
-0.3,50,"Fabrizio/Impact","Trump","6/4/24",600,2
-0.2,47.6,"Mitchell","Biden","6/3/24",710,6
-0.2,48.2,"Mitchell","Trump","6/3/24",710,6
-0.2,45.1,"Mitchell","Biden","6/3/24",710,6
-0.2,46.3,"Mitchell","Trump","6/3/24",710,6
-0.2,3.3,"Mitchell","Kennedy","6/3/24",710,6
-0.2,0.5,"Mitchell","Stein","6/3/24",710,6
-0.2,1.1,"Mitchell","West","6/3/24",710,6
-1.1,48,"Beacon/Shaw","Biden","6/3/24",1107,9
-1.1,48,"Beacon/Shaw","Trump","6/3/24",1107,9
-1.1,42,"Beacon/Shaw","Biden","6/3/24",1107,9
-1.1,41,"Beacon/Shaw","Trump","6/3/24",1107,9
-1.1,9,"Beacon/Shaw","Kennedy","6/3/24",1107,9
-1.1,2,"Beacon/Shaw","West","6/3/24",1107,9
-1.1,2,"Beacon/Shaw","Stein","6/3/24",1107,9
-1.1,46,"Beacon/Shaw","Biden","6/3/24",1075,9
-1.1,50,"Beacon/Shaw","Trump","6/3/24",1075,9
-1.1,40,"Beacon/Shaw","Biden","6/3/24",1075,9
-1.1,47,"Beacon/Shaw","Trump","6/3/24",1075,9
-1.1,7,"Beacon/Shaw","Kennedy","6/3/24",1075,9
-1.1,2,"Beacon/Shaw","West","6/3/24",1075,9
-1.1,1,"Beacon/Shaw","Stein","6/3/24",1075,9
-1.1,45,"Beacon/Shaw","Biden","6/3/24",1069,9
-1.1,50,"Beacon/Shaw","Trump","6/3/24",1069,9
-1.1,40,"Beacon/Shaw","Biden","6/3/24",1069,9
-1.1,45,"Beacon/Shaw","Trump","6/3/24",1069,9
-1.1,7,"Beacon/Shaw","Kennedy","6/3/24",1069,9
-1.1,2,"Beacon/Shaw","West","6/3/24",1069,9
-1.1,2,"Beacon/Shaw","Stein","6/3/24",1069,9
-1.1,46,"Beacon/Shaw","Biden","6/3/24",1095,9
-1.1,51,"Beacon/Shaw","Trump","6/3/24",1095,9
-1.1,41,"Beacon/Shaw","Biden","6/3/24",1095,9
-1.1,46,"Beacon/Shaw","Trump","6/3/24",1095,9
-1.1,8,"Beacon/Shaw","Kennedy","6/3/24",1095,9
-1.1,1,"Beacon/Shaw","West","6/3/24",1095,9
-1.1,1,"Beacon/Shaw","Stein","6/3/24",1095,9
-0.3,43,"Morning Consult","Biden","6/3/24",4000,3
-0.3,44,"Morning Consult","Trump","6/3/24",4000,3
-0.5,43,"East Carolina University","Biden","6/3/24",1332,7
-0.5,48,"East Carolina University","Trump","6/3/24",1332,7
-0.5,44,"Quinnipiac","Biden","6/3/24",1203,9
-0.5,49,"Quinnipiac","Trump","6/3/24",1203,9
-0.5,37,"Quinnipiac","Biden","6/3/24",1203,9
-0.5,43,"Quinnipiac","Trump","6/3/24",1203,9
-0.5,8,"Quinnipiac","Kennedy","6/3/24",1203,9
-0.5,3,"Quinnipiac","West","6/3/24",1203,9
-0.5,2,"Quinnipiac","Stein","6/3/24",1203,9
-0.5,3,"Quinnipiac","Oliver","6/3/24",1203,9
0.3,45,"Navigator","Biden","6/3/24",812,4.5
0.3,40,"Navigator","Trump","6/3/24",812,4.5
0.3,8,"Navigator","Kennedy","6/3/24",812,4.5
0.3,1,"Navigator","Stein","6/3/24",812,4.5
0.3,2,"Navigator","West","6/3/24",812,4.5
0.3,48,"Navigator","Biden","6/3/24",812,4.5
0.3,44,"Navigator","Trump","6/3/24",812,4.5
-0.3,43,"Morning Consult","Biden","6/2/24",10404,3
-0.3,44,"Morning Consult","Trump","6/2/24",10404,3
0.3,41,"North Star Opinion Research","Biden","6/2/24",600,3
0.3,49,"North Star Opinion Research","Trump","6/2/24",600,3
0.3,32,"North Star Opinion Research","Biden","6/2/24",600,3
0.3,44,"North Star Opinion Research","Trump","6/2/24",600,3
0.3,9,"North Star Opinion Research","Kennedy","6/2/24",600,3
0.3,2,"North Star Opinion Research","Stein","6/2/24",600,3
0.3,3,"North Star Opinion Research","West","6/2/24",600,3
-0.4,55,"PPIC","Biden","6/2/24",1098,10
-0.4,31,"PPIC","Trump","6/2/24",1098,10
-0.3,43,"Morning Consult","Biden","6/1/24",4000,3
-0.3,44,"Morning Consult","Trump","6/1/24",4000,3
-0.3,45,"Morning Consult","Biden","5/31/24",2200,3
-0.3,44,"Morning Consult","Trump","5/31/24",2200,3
-0.9,41,"Ipsos","Biden","5/31/24",2135,9.5
-0.9,39,"Ipsos","Trump","5/31/24",2135,9.5
-0.9,36,"Ipsos","Biden","5/31/24",2556,9.5
-0.9,36,"Ipsos","Trump","5/31/24",2556,9.5
-0.9,39,"Ipsos","Biden","5/31/24",2135,9.5
-0.9,37,"Ipsos","Trump","5/31/24",2135,9.5
-0.9,10,"Ipsos","Kennedy","5/31/24",2135,9.5
-0.9,34,"Ipsos","Biden","5/31/24",2556,9.5
-0.9,33,"Ipsos","Trump","5/31/24",2556,9.5
-0.9,10,"Ipsos","Kennedy","5/31/24",2556,9.5
-0.1,49,"HarrisX","Biden","5/31/24",1006,6
-0.1,51,"HarrisX","Trump","5/31/24",1006,6
-0.1,41,"HarrisX","Biden","5/31/24",1006,6
-0.1,43,"HarrisX","Trump","5/31/24",1006,6
-0.1,13,"HarrisX","Kennedy","5/31/24",1006,6
-0.1,2,"HarrisX","West","5/31/24",1006,6
-0.1,2,"HarrisX","Stein","5/31/24",1006,6
0.2,30,"SurveyMonkey","Biden","5/31/24",5893,9
0.2,34,"SurveyMonkey","Trump","5/31/24",5893,9
-0.4,41,"TIPP","Biden","5/31/24",1675,3
-0.4,41,"TIPP","Trump","5/31/24",1675,3
-0.4,38,"TIPP","Biden","5/31/24",1675,3
-0.4,38,"TIPP","Trump","5/31/24",1675,3
-0.4,10,"TIPP","Kennedy","5/31/24",1675,3
-0.4,1,"TIPP","West","5/31/24",1675,3
-0.4,2,"TIPP","Stein","5/31/24",1675,3
-0.3,43,"Morning Consult","Biden","5/31/24",4000,3
-0.3,45,"Morning Consult","Trump","5/31/24",4000,3
-0.3,43,"Morning Consult","Biden","5/30/24",4000,3
-0.3,45,"Morning Consult","Trump","5/30/24",4000,3
-0.4,48,"UMass Amherst/YouGov","Biden","5/30/24",700,9
-0.4,27,"UMass Amherst/YouGov","Trump","5/30/24",700,9
-0.4,9,"UMass Amherst/YouGov","Kennedy","5/30/24",700,9
-1.1,44.1,"Emerson","Biden","5/29/24",1000,7
-1.1,37.6,"Emerson","Trump","5/29/24",1000,7
-1.1,5.7,"Emerson","Kennedy","5/29/24",1000,7
-1.1,1.5,"Emerson","West","5/29/24",1000,7
-1.1,0.7,"Emerson","Stein","5/29/24",1000,7
-1.1,55.2,"Emerson","Biden","5/29/24",1000,7
-1.1,44.8,"Emerson","Trump","5/29/24",1000,7
-0.3,45,"Morning Consult","Biden","5/29/24",3996,3
-0.3,45,"Morning Consult","Trump","5/29/24",3996,3
-0.3,42,"Morning Consult","Biden","5/29/24",4000,3
-0.3,44,"Morning Consult","Trump","5/29/24",4000,3
-0.3,42,"Morning Consult","Biden","5/28/24",10721,3
-0.3,44,"Morning Consult","Trump","5/28/24",10721,3
-1.1,40,"YouGov","Biden","5/28/24",1547,9
-1.1,41,"YouGov","Trump","5/28/24",1547,9
-1.1,4,"YouGov","Kennedy","5/28/24",1547,9
-1.1,1,"YouGov","West","5/28/24",1547,9
-1.1,1,"YouGov","Stein","5/28/24",1547,9
-0.3,43,"Morning Consult","Biden","5/27/24",4000,3
-0.3,44,"Morning Consult","Trump","5/27/24",4000,3
-1.1,41,"Emerson","Biden","5/27/24",1000,7
-1.1,41,"Emerson","Trump","5/27/24",1000,7
0,42,"Leger","Biden","5/26/24",883,9
0,43,"Leger","Trump","5/26/24",883,9
0,37,"Leger","Biden","5/26/24",883,9
0,39,"Leger","Trump","5/26/24",883,9
0,9,"Leger","Kennedy","5/26/24",883,9
0,2,"Leger","Stein","5/26/24",883,9
0,2,"Leger","West","5/26/24",883,9
-0.3,43,"Morning Consult","Biden","5/26/24",4000,3
-0.3,44,"Morning Consult","Trump","5/26/24",4000,3
-0.3,43,"Morning Consult","Biden","5/25/24",4000,3
-0.3,44,"Morning Consult","Trump","5/25/24",4000,3
0.1,37,"The Tyson Group","Biden","5/25/24",601,3.5
0.1,40,"The Tyson Group","Trump","5/25/24",601,3.5
0.1,9,"The Tyson Group","Kennedy","5/25/24",601,3.5
0.1,2,"The Tyson Group","West","5/25/24",601,3.5
0.1,1,"The Tyson Group","Stein","5/25/24",601,3.5
0.1,44,"The Tyson Group","Biden","5/25/24",601,3.5
0.1,47,"The Tyson Group","Trump","5/25/24",601,3.5
-0.3,43,"Morning Consult","Biden","5/24/24",4000,3
-0.3,44,"Morning Consult","Trump","5/24/24",4000,3
-1.1,49.9,"Emerson","Biden","5/23/24",1100,7
-1.1,50.1,"Emerson","Trump","5/23/24",1100,7
-1.1,38.7,"Emerson","Biden","5/23/24",1100,7
-1.1,43.8,"Emerson","Trump","5/23/24",1100,7
-1.1,5.9,"Emerson","Kennedy","5/23/24",1100,7
-1.1,1,"Emerson","West","5/23/24",1100,7
-1.1,0.9,"Emerson","Stein","5/23/24",1100,7
1.6,44,"McLaughlin","Biden","5/23/24",1000,4
1.6,46,"McLaughlin","Trump","5/23/24",1000,4
1.6,38,"McLaughlin","Biden","5/23/24",1000,4
1.6,42,"McLaughlin","Trump","5/23/24",1000,4
1.6,9,"McLaughlin","Kennedy","5/23/24",1000,4
1.6,2,"McLaughlin","Stein","5/23/24",1000,4
1.6,2,"McLaughlin","West","5/23/24",1000,4
1.6,1,"McLaughlin","Mapstead","5/23/24",1000,4
-0.9,50,"Marist","Biden","5/23/24",1122,7
-0.9,48,"Marist","Trump","5/23/24",1122,7
-0.9,40,"Marist","Biden","5/23/24",1122,7
-0.9,44,"Marist","Trump","5/23/24",1122,7
-0.9,8,"Marist","Kennedy","5/23/24",1122,7
-0.9,2,"Marist","West","5/23/24",1122,7
-0.9,3,"Marist","Stein","5/23/24",1122,7
-0.3,43,"Morning Consult","Biden","5/23/24",4000,3
-0.3,44,"Morning Consult","Trump","5/23/24",4000,3
-0.3,43,"Morning Consult","Biden","5/22/24",4000,3
-0.3,44,"Morning Consult","Trump","5/22/24",4000,3
-0.2,47,"Mitchell","Biden","5/21/24",697,6
-0.2,49,"Mitchell","Trump","5/21/24",697,6
-0.2,45,"Mitchell","Biden","5/21/24",697,6
-0.2,46,"Mitchell","Trump","5/21/24",697,6
-0.2,5,"Mitchell","Kennedy","5/21/24",697,6
-0.2,1,"Mitchell","Stein","5/21/24",697,6
-0.2,1,"Mitchell","West","5/21/24",697,6
-1.1,40,"YouGov","Biden","5/21/24",1560,9
-1.1,41,"YouGov","Trump","5/21/24",1560,9
-1.1,5,"YouGov","Kennedy","5/21/24",1560,9
-1.1,1,"YouGov","West","5/21/24",1560,9
-1.1,1,"YouGov","Stein","5/21/24",1560,9
-0.3,43,"Morning Consult","Biden","5/21/24",4000,3
-0.3,45,"Morning Consult","Trump","5/21/24",4000,3
0.1,38,"P2 Insights","Biden","5/21/24",650,1
0.1,41,"P2 Insights","Trump","5/21/24",650,1
0.1,9,"P2 Insights","Kennedy","5/21/24",650,1
0.1,39,"P2 Insights","Biden","5/21/24",650,1
0.1,43,"P2 Insights","Trump","5/21/24",650,1
0.1,7,"P2 Insights","Kennedy","5/21/24",650,1
0.1,37,"P2 Insights","Biden","5/21/24",650,1
0.1,45,"P2 Insights","Trump","5/21/24",650,1
0.1,7,"P2 Insights","Kennedy","5/21/24",650,1
0.1,40,"P2 Insights","Biden","5/21/24",650,1
0.1,41,"P2 Insights","Trump","5/21/24",650,1
0.1,9,"P2 Insights","Kennedy","5/21/24",650,1
0.1,42,"P2 Insights","Biden","5/21/24",650,1
0.1,44,"P2 Insights","Trump","5/21/24",650,1
0.1,7,"P2 Insights","Kennedy","5/21/24",650,1
-0.4,42,"Roanoke College","Biden","5/21/24",711,7
-0.4,42,"Roanoke College","Trump","5/21/24",711,7
-0.4,40,"Roanoke College","Biden","5/21/24",711,7
-0.4,38,"Roanoke College","Trump","5/21/24",711,7
-0.4,8,"Roanoke College","Kennedy","5/21/24",711,7
-0.4,3,"Roanoke College","Stein","5/21/24",711,7
-0.3,43,"Morning Consult","Biden","5/20/24",4000,3
-0.3,44,"Morning Consult","Trump","5/20/24",4000,3
-0.5,48,"Quinnipiac","Biden","5/20/24",1374,9
-0.5,47,"Quinnipiac","Trump","5/20/24",1374,9
-0.5,41,"Quinnipiac","Biden","5/20/24",1374,9
-0.5,38,"Quinnipiac","Trump","5/20/24",1374,9
-0.5,14,"Quinnipiac","Kennedy","5/20/24",1374,9
-0.5,2,"Quinnipiac","West","5/20/24",1374,9
-0.5,2,"Quinnipiac","Stein","5/20/24",1374,9
-0.3,55,"U. New Hampshire","Biden","5/20/24",526,10
-0.3,26,"U. New Hampshire","Trump","5/20/24",526,10
-0.3,10,"U. New Hampshire","Kennedy","5/20/24",526,10
-0.3,2,"U. New Hampshire","Stein","5/20/24",526,10
-0.3,1,"U. New Hampshire","West","5/20/24",526,10
-0.3,68,"U. New Hampshire","Biden","5/20/24",526,10
-0.3,32,"U. New Hampshire","Trump","5/20/24",526,10
-0.3,52,"U. New Hampshire","Biden","5/20/24",538,10
-0.3,33,"U. New Hampshire","Trump","5/20/24",538,10
-0.3,6,"U. New Hampshire","Kennedy","5/20/24",538,10
-0.3,0,"U. New Hampshire","Stein","5/20/24",538,10
-0.3,1,"U. New Hampshire","West","5/20/24",538,10
-0.3,60,"U. New Hampshire","Biden","5/20/24",538,10
-0.3,40,"U. New Hampshire","Trump","5/20/24",538,10
-0.3,44,"U. New Hampshire","Biden","5/20/24",1140,10
-0.3,41,"U. New Hampshire","Trump","5/20/24",1140,10
-0.3,3,"U. New Hampshire","Kennedy","5/20/24",1140,10
-0.3,2,"U. New Hampshire","Stein","5/20/24",1140,10
-0.3,1,"U. New Hampshire","West","5/20/24",1140,10
-0.3,52,"U. New Hampshire","Biden","5/20/24",1140,10
-0.3,48,"U. New Hampshire","Trump","5/20/24",1140,10
0,36.5,"Praecones Analytica","Biden","5/20/24",862,8.5
0,36.6,"Praecones Analytica","Trump","5/20/24",862,8.5
0,14.6,"Praecones Analytica","Kennedy","5/20/24",862,8.5
-0.3,43,"Morning Consult","Biden","5/19/24",10172,3
-0.3,44,"Morning Consult","Trump","5/19/24",10172,3
-0.1,44,"KAConsulting LLC","Biden","5/19/24",600,3.5
-0.1,45,"KAConsulting LLC","Trump","5/19/24",600,3.5
-0.1,41,"KAConsulting LLC","Biden","5/19/24",600,3.5
-0.1,42,"KAConsulting LLC","Trump","5/19/24",600,3.5
-0.1,7,"KAConsulting LLC","Kennedy","5/19/24",600,3.5
-0.1,2,"KAConsulting LLC","West","5/19/24",600,3.5
-0.1,1,"KAConsulting LLC","Mapstead","5/19/24",600,3.5
-0.1,1,"KAConsulting LLC","Stein","5/19/24",600,3.5
-0.1,44,"KAConsulting LLC","Biden","5/19/24",600,3.5
-0.1,44,"KAConsulting LLC","Trump","5/19/24",600,3.5
-0.1,39,"KAConsulting LLC","Biden","5/19/24",600,3.5
-0.1,41,"KAConsulting LLC","Trump","5/19/24",600,3.5
-0.1,9,"KAConsulting LLC","Kennedy","5/19/24",600,3.5
-0.1,1,"KAConsulting LLC","West","5/19/24",600,3.5
-0.1,1,"KAConsulting LLC","Mapstead","5/19/24",600,3.5
-0.1,3,"KAConsulting LLC","Stein","5/19/24",600,3.5
-0.1,45,"KAConsulting LLC","Biden","5/19/24",600,3.5
-0.1,45,"KAConsulting LLC","Trump","5/19/24",600,3.5
-0.1,42,"KAConsulting LLC","Biden","5/19/24",600,3.5
-0.1,42,"KAConsulting LLC","Trump","5/19/24",600,3.5
-0.1,7,"KAConsulting LLC","Kennedy","5/19/24",600,3.5
-0.1,1,"KAConsulting LLC","West","5/19/24",600,3.5
-0.1,1,"KAConsulting LLC","Mapstead","5/19/24",600,3.5
